InternetService_Fiber optic,PaymentMethod_Electronic check,MonthlyCharges,PaperlessBilling,SeniorCitizen,PaymentMethod_Credit card (automatic),Partner,Dependents,TechSupport_Yes,OnlineSecurity_Yes,Contract_One year,TotalCharges,InternetService_No,Contract_Two year,tenure,Churn
0,0,68.9,1,0,1,0,0,1,0,0,1370.35,0,0,20,0
0,0,20.25,1,0,0,0,0,0,0,0,20.25,1,0,1,0
1,0,76.0,1,0,1,0,0,0,0,0,2215.25,0,0,29,0
1,1,74.0,0,0,0,0,0,1,0,0,74.0,0,0,1,0
1,0,82.3,1,0,0,0,0,1,1,0,214.4,0,0,3,0
1,0,89.4,1,0,0,0,0,0,1,0,1871.15,0,0,20,0
1,0,99.15,1,0,1,0,1,1,0,0,6171.2,0,0,64,0
0,0,20.2,1,0,0,0,0,0,0,0,20.2,1,0,1,1
0,0,29.45,0,0,0,0,0,0,1,0,161.45,0,0,6,0
0,1,19.8,0,0,0,1,0,0,0,0,1013.2,1,1,50,0
0,0,59.15,1,0,0,0,0,0,1,0,336.7,0,0,6,0
0,1,44.75,0,0,0,1,1,0,0,0,333.65,0,0,7,0
1,0,90.8,1,0,1,1,1,0,0,0,6511.8,0,1,72,0
0,0,49.55,1,0,0,1,0,0,0,0,393.45,0,0,8,0
1,0,106.7,0,0,1,1,1,1,1,0,7009.5,0,1,67,0
1,1,93.55,1,1,0,1,0,0,0,0,2264.05,0,0,24,1
1,0,94.45,1,0,1,1,0,0,1,0,6921.7,0,1,72,0
0,0,19.45,1,0,0,1,1,0,0,1,600.25,1,0,33,0
0,1,25.05,1,0,0,0,0,0,0,0,56.35,0,0,2,1
0,0,67.95,0,0,0,1,0,1,1,0,4664.15,0,1,70,0
0,0,65.25,0,0,0,0,0,0,0,1,1441.8,0,0,22,0
1,0,99.45,1,0,0,0,0,0,1,0,5623.7,0,0,59,0
0,0,20.35,1,0,1,0,0,0,0,1,695.85,1,0,36,0
0,0,19.95,0,0,0,1,1,0,0,0,1028.75,1,1,51,0
0,0,77.4,0,0,0,1,0,1,1,1,4155.95,0,0,53,0
0,0,19.7,0,0,0,1,1,0,0,1,395.6,1,0,20,0
1,0,99.7,0,0,1,1,0,0,1,0,6330.4,0,1,63,0
1,0,74.8,0,0,1,0,0,0,0,0,2971.7,0,0,40,0
0,0,19.15,1,0,0,0,0,0,0,1,638.0,1,0,35,0
1,0,78.95,0,0,0,1,1,0,0,1,2034.25,0,0,26,0
1,1,95.55,1,1,0,1,0,0,0,0,2510.2,0,0,27,1
0,0,62.85,0,0,1,0,1,1,1,1,3419.5,0,0,53,0
1,0,71.55,0,1,1,1,0,0,0,0,2427.35,0,0,34,0
1,1,94.95,1,1,0,1,0,0,0,0,1760.25,0,0,19,0
1,0,86.1,1,0,1,1,0,0,1,0,3551.65,0,0,43,0
0,0,19.55,0,0,0,1,1,0,0,0,122.9,1,0,6,0
0,0,24.8,1,0,0,0,1,0,0,0,1424.2,1,1,56,0
0,1,39.3,1,0,0,0,0,0,0,0,2111.45,0,0,57,1
1,0,84.05,1,0,0,1,1,0,0,0,2909.95,0,0,34,0
0,1,36.25,0,0,0,0,0,1,0,0,374.0,0,0,10,0
0,0,20.25,1,0,0,0,0,0,0,0,20.25,1,0,1,1
0,1,23.9,1,0,0,0,0,0,0,0,300.8,0,0,13,1
1,1,98.6,0,0,0,0,0,0,0,0,5581.05,0,0,56,0
1,0,103.65,1,0,1,1,0,0,0,0,5676.65,0,0,55,0
0,0,92.9,1,0,1,1,1,1,1,0,3379.25,0,1,36,0
0,0,19.9,0,0,0,1,0,0,0,1,942.95,1,0,47,0
0,0,20.1,1,0,1,1,1,0,0,0,232.4,1,0,12,0
1,1,85.45,1,0,0,0,0,0,0,0,85.45,0,0,1,1
1,1,80.5,1,1,0,0,0,0,0,0,2088.45,0,0,24,0
1,0,99.9,0,0,0,0,0,0,0,1,6137.0,0,0,63,1
0,1,39.85,1,1,0,0,0,0,0,0,1434.6,0,0,35,0
0,0,60.5,0,0,1,0,0,1,1,1,3870.0,0,0,67,0
1,1,84.8,1,0,0,0,0,0,0,0,2043.45,0,0,25,1
1,0,103.85,0,0,0,0,0,0,1,0,2215.0,0,0,21,0
0,0,67.8,0,0,0,0,0,1,1,0,842.25,0,0,13,0
1,1,75.2,1,0,0,1,0,0,0,0,2576.2,0,0,35,1
0,0,24.85,0,1,0,1,0,0,0,0,1901.0,1,1,71,0
0,0,19.35,0,0,1,0,0,0,0,0,601.6,1,0,29,0
0,1,49.35,0,0,0,1,0,0,0,0,3515.25,0,1,71,1
1,1,89.0,1,1,0,1,0,0,0,0,605.45,0,0,7,0
0,1,55.0,1,1,0,0,0,0,0,0,3094.05,0,0,57,0
0,0,76.15,0,0,0,1,0,1,1,0,4929.55,0,1,65,0
0,0,20.3,0,0,0,0,0,0,0,1,595.05,1,0,27,0
1,1,74.9,1,0,0,0,0,0,0,0,469.8,0,0,6,1
1,0,117.35,1,1,1,0,0,1,1,0,8436.25,0,1,72,0
0,0,19.75,1,0,0,0,0,0,0,0,19.75,1,0,1,0
0,0,45.2,0,0,1,0,0,0,0,0,492.0,0,0,11,0
0,0,25.2,0,0,0,1,1,0,0,0,987.95,1,1,39,0
1,1,89.75,1,1,0,0,0,0,1,0,5496.9,0,0,59,0
0,0,75.0,0,0,0,0,0,1,1,1,1908.35,0,0,26,0
0,0,49.95,0,1,0,0,0,0,0,0,107.1,0,0,2,0
0,0,65.7,0,0,0,1,1,1,1,0,4575.35,0,1,72,0
0,0,67.05,0,0,1,1,0,0,1,1,4309.55,0,0,65,0
1,0,110.9,0,0,1,1,1,1,0,0,7922.75,0,1,72,0
1,0,87.95,1,0,0,0,0,1,0,0,522.35,0,0,6,0
0,0,19.8,0,1,1,0,0,0,0,1,587.7,1,0,32,0
0,0,75.7,0,0,0,1,0,0,0,1,3876.2,0,0,50,0
0,0,62.15,1,0,0,1,0,1,1,0,3778.85,0,1,61,0
1,1,101.25,1,0,0,0,0,0,0,0,1457.25,0,0,15,1
1,0,115.15,0,0,0,1,0,1,1,0,8349.45,0,1,72,0
0,0,18.95,1,0,0,0,0,0,0,0,185.6,1,0,9,1
0,0,19.5,0,0,0,0,0,0,0,0,19.5,1,0,1,0
1,1,86.55,1,0,0,0,0,0,0,0,1066.9,0,0,12,0
0,0,28.6,0,0,1,0,0,1,0,0,973.55,0,0,37,1
0,0,20.4,0,0,0,1,1,0,0,1,1226.45,1,0,61,0
0,0,19.8,0,0,0,1,1,0,0,1,342.3,1,0,18,0
0,0,45.65,0,0,0,0,1,0,0,0,985.05,0,0,21,0
0,0,56.4,1,0,0,1,1,1,1,0,3948.45,0,1,68,0
1,0,73.3,1,1,1,0,0,0,0,0,828.05,0,0,12,0
0,1,24.35,0,1,0,0,0,0,0,0,41.85,0,0,2,1
1,1,101.35,1,0,0,1,0,0,0,0,6164.7,0,0,62,0
1,1,98.65,0,1,0,0,0,1,0,0,2862.75,0,0,29,1
0,0,33.6,0,0,0,0,1,1,0,0,33.6,0,0,1,0
1,0,79.9,1,1,0,1,0,0,0,0,343.95,0,0,5,1
0,1,20.7,0,0,0,0,0,0,0,0,20.7,1,0,1,0
1,1,104.05,1,0,0,0,1,1,0,0,6590.5,0,1,62,0
0,0,20.25,0,0,0,1,1,0,0,0,717.95,1,1,36,0
1,1,103.3,1,1,0,0,0,1,0,0,2890.65,0,0,28,1
0,0,73.7,0,0,1,1,1,1,1,1,4885.85,0,0,69,0
1,0,96.2,1,0,1,1,0,1,1,0,1222.05,0,0,11,1
1,1,108.75,1,0,0,1,0,1,0,0,6871.7,0,0,63,0
0,0,20.15,0,0,0,0,0,0,0,1,405.6,1,0,23,0
0,0,19.75,0,0,1,0,0,0,0,0,208.25,1,0,10,0
0,0,25.95,1,0,1,1,0,0,0,0,1801.9,1,1,71,0
0,1,70.05,1,1,0,0,0,1,1,0,3062.45,0,0,45,0
0,0,24.05,0,0,0,1,1,0,0,0,1764.75,1,1,70,0
1,1,84.75,1,0,0,0,1,0,0,0,1816.75,0,0,22,0
0,0,23.05,0,0,0,1,1,0,0,0,1255.1,1,1,52,0
1,1,104.15,1,0,0,1,0,1,0,1,5743.05,0,0,55,1
0,0,59.95,0,0,1,0,0,1,1,0,3921.1,0,1,65,0
0,0,19.55,0,0,0,1,1,0,0,0,1463.45,1,1,72,0
0,0,19.6,0,0,0,1,0,0,0,1,189.45,1,0,10,0
0,0,20.05,0,0,0,0,1,0,0,1,96.8,1,0,7,0
1,1,85.55,1,1,0,0,0,0,0,0,408.5,0,0,5,0
0,0,78.6,0,0,1,1,1,0,1,0,1846.65,0,1,24,0
1,0,116.8,1,0,1,1,1,1,1,0,8456.75,0,1,72,0
0,0,43.55,1,0,0,0,0,1,1,0,1011.5,0,0,21,0
0,0,60.8,1,0,1,1,0,1,0,1,4263.4,0,0,69,0
0,0,54.9,1,0,0,1,1,1,0,0,2549.1,0,0,44,0
0,1,65.2,1,1,0,1,1,0,0,1,3965.05,0,0,61,0
1,0,102.95,1,1,1,0,0,0,0,0,2496.7,0,0,24,1
1,1,90.6,0,0,0,0,0,0,0,0,90.6,0,0,1,1
0,0,50.8,1,0,0,0,0,1,0,0,288.05,0,0,6,1
1,1,90.05,1,0,0,0,0,0,0,0,368.1,0,0,4,1
1,1,108.2,1,0,0,1,0,1,0,0,7840.6,0,1,72,0
0,0,92.0,0,0,0,0,0,1,1,0,6632.75,0,1,72,0
1,1,75.1,1,1,0,1,0,0,0,0,1013.35,0,0,14,0
0,0,25.05,1,0,0,0,0,0,0,0,152.95,1,0,7,0
1,1,75.15,0,0,0,0,0,0,0,1,3772.65,0,0,48,0
0,0,19.5,0,0,0,1,1,0,0,1,1026.35,1,0,55,0
0,0,19.3,0,0,1,0,0,0,0,0,19.3,1,0,1,0
1,0,112.2,0,0,1,0,0,1,1,1,5031.85,0,0,45,0
1,0,70.3,1,0,0,0,0,0,0,0,220.4,0,0,3,0
0,0,19.6,0,0,0,1,0,0,0,0,1416.5,1,1,71,0
0,0,20.25,0,0,0,1,0,0,0,0,158.35,1,0,8,0
1,1,75.85,1,0,0,1,0,0,0,0,256.6,0,0,3,1
0,0,80.65,0,0,0,1,1,1,1,0,5542.55,0,1,69,0
1,1,68.5,1,0,0,1,1,0,0,0,68.5,0,0,1,1
1,0,115.75,1,1,1,1,0,1,1,0,8443.7,0,1,72,0
1,1,73.5,1,0,0,0,0,0,1,0,791.75,0,0,11,1
0,0,80.6,0,0,0,0,0,1,1,0,5708.2,0,1,71,0
1,0,69.95,1,0,0,0,0,0,0,0,69.95,0,0,1,1
0,0,59.55,0,0,0,1,0,1,1,0,2016.3,0,1,33,0
0,0,19.05,0,0,0,0,0,0,0,1,326.65,1,0,16,0
1,1,95.65,0,1,0,1,0,1,1,1,5471.75,0,0,56,0
0,0,19.95,0,0,1,0,0,0,0,0,19.95,1,0,1,0
0,1,70.05,1,0,0,0,0,0,0,0,346.4,0,0,5,1
0,0,19.4,0,0,0,1,1,0,0,1,1061.6,1,0,57,0
0,0,36.1,1,0,1,1,1,0,0,1,1971.5,0,0,56,0
1,1,94.0,1,0,0,0,0,0,0,0,773.65,0,0,8,1
0,0,61.15,0,0,0,1,1,0,1,0,1422.05,0,0,22,1
0,0,19.75,0,0,0,0,0,0,0,0,19.75,1,0,1,0
0,0,64.1,1,0,1,0,1,1,1,0,2460.35,0,0,40,0
0,0,19.75,0,0,1,1,1,0,0,0,856.5,1,1,46,0
0,0,19.7,0,0,0,1,1,0,0,0,1275.85,1,1,63,0
1,1,110.2,1,0,0,1,1,0,1,0,7467.5,0,1,68,0
1,0,106.35,1,0,1,1,1,1,1,0,7261.75,0,1,69,0
1,1,90.55,0,0,0,1,0,1,0,0,5116.6,0,0,56,0
0,0,65.9,1,0,0,1,1,0,0,1,660.05,0,0,10,0
1,0,104.5,0,0,1,0,0,1,1,1,6590.8,0,0,63,0
0,0,52.5,1,0,0,1,1,1,1,0,1208.15,0,1,24,0
0,0,56.1,1,0,0,0,0,0,0,0,1033.9,0,0,19,0
1,1,88.75,1,0,0,1,1,0,0,0,1885.15,0,0,22,0
1,1,84.45,1,0,0,1,0,0,1,0,2467.1,0,0,29,1
0,0,75.3,1,0,0,1,0,0,0,1,989.45,0,0,13,1
0,0,26.0,1,0,0,1,0,0,0,0,2006.95,1,1,70,0
1,1,99.4,0,0,0,1,0,0,0,0,5025.0,0,0,49,0
1,0,109.55,1,1,0,1,0,1,1,1,4830.25,0,0,43,1
0,0,19.6,1,0,0,0,0,0,0,0,59.75,1,0,3,1
0,1,73.15,0,0,0,1,1,1,0,1,3088.25,0,0,42,0
0,0,54.65,1,0,0,0,0,1,0,1,3134.7,0,0,57,0
0,0,66.4,0,1,0,0,0,0,1,0,94.55,0,0,2,1
1,0,115.55,1,0,1,1,0,1,1,0,8312.4,0,1,72,0
1,1,104.45,1,1,0,0,0,0,0,0,4863.85,0,0,46,0
1,0,100.05,1,1,1,1,0,1,0,0,6871.9,0,0,66,1
1,1,102.0,0,0,0,0,0,1,1,1,6529.25,0,0,62,1
0,0,91.15,1,0,0,1,0,1,1,0,6637.9,0,1,72,0
1,1,89.7,1,0,0,1,1,1,0,1,3165.6,0,0,35,0
1,0,90.2,0,0,1,1,0,0,1,0,1454.15,0,0,17,1
0,1,92.4,1,0,0,1,0,1,1,0,6786.1,0,1,72,0
0,0,19.9,0,0,0,1,1,0,0,1,543.0,1,0,28,0
0,0,25.15,1,0,1,1,0,0,0,0,1327.15,1,1,56,1
1,0,79.85,1,0,1,0,0,1,0,0,2404.15,0,0,31,1
0,0,18.85,0,0,0,0,0,0,0,1,867.3,1,0,45,0
0,0,25.75,1,0,0,0,0,0,0,0,25.75,1,0,1,0
0,0,49.6,1,0,0,0,0,0,0,0,114.7,0,0,2,1
0,0,20.95,1,0,0,0,0,0,0,0,109.5,1,0,6,0
1,1,97.05,1,0,0,1,0,0,0,1,4692.95,0,0,48,0
0,0,25.4,1,0,0,1,1,0,0,0,546.85,1,0,25,0
0,0,19.7,1,0,0,1,1,0,0,0,1274.05,1,1,64,0
0,0,35.0,1,0,0,0,0,0,1,0,1782.4,0,0,50,0
1,0,101.25,0,0,0,1,1,0,0,1,5301.1,0,0,52,0
1,1,70.2,1,1,0,1,0,0,0,0,280.35,0,0,4,0
1,1,90.95,0,1,0,0,0,0,0,0,2897.95,0,0,32,0
0,0,73.85,0,0,1,1,1,1,1,0,3371.0,0,1,45,0
1,1,88.05,1,0,0,1,0,0,1,0,801.3,0,0,9,0
1,0,105.95,1,1,1,1,0,1,0,1,6975.25,0,0,66,1
1,1,91.85,0,0,0,0,1,0,0,0,257.05,0,0,3,1
0,0,20.1,0,0,0,0,0,0,0,0,1079.45,1,1,54,0
0,1,40.1,0,0,0,1,1,1,0,0,40.1,0,0,1,1
1,0,110.3,0,0,0,1,1,1,1,0,6997.3,0,1,64,0
1,1,73.9,1,1,0,0,0,0,0,0,2217.15,0,0,31,1
1,0,89.8,1,0,0,0,0,0,0,0,1129.1,0,0,14,1
1,0,85.15,1,0,1,0,0,0,1,1,979.05,0,0,12,0
0,0,60.95,1,1,0,1,0,1,1,1,4119.4,0,0,67,0
0,1,72.25,0,0,0,1,1,1,1,0,2568.55,0,0,35,1
0,0,73.55,0,0,0,0,0,1,1,0,3349.1,0,1,45,0
0,0,46.0,0,0,0,0,0,0,0,0,492.1,0,0,10,0
0,0,58.55,1,1,0,0,0,0,1,0,1718.95,0,0,29,0
0,0,24.6,0,0,0,0,0,0,0,1,605.25,1,0,24,0
0,0,19.75,1,0,0,1,1,0,0,0,1344.5,1,1,66,0
1,0,86.35,0,0,0,0,0,0,1,1,4267.15,0,0,51,0
0,0,25.5,0,0,0,1,0,0,0,0,1121.05,1,1,45,0
0,0,19.0,0,0,1,1,0,0,0,1,918.7,1,0,49,0
0,0,19.55,1,0,0,1,0,0,0,0,521.8,1,1,29,0
1,0,110.1,1,0,1,1,1,1,1,0,4469.1,0,0,40,0
1,1,96.55,1,1,0,0,0,0,0,0,3580.3,0,0,37,1
1,1,69.75,0,0,0,0,0,0,0,0,1729.35,0,0,25,0
0,1,50.6,1,0,0,0,0,0,0,0,1073.3,0,0,22,0
0,0,65.6,1,0,0,0,0,1,1,0,4566.5,0,1,72,0
0,0,40.1,1,0,1,0,0,0,0,0,293.3,0,0,7,1
0,0,82.1,0,0,1,1,1,1,0,0,2603.1,0,1,33,0
1,0,79.1,1,0,0,0,0,1,0,0,1783.75,0,0,23,0
1,1,101.25,1,1,0,0,0,0,0,0,2440.15,0,0,24,1
1,1,79.55,0,0,0,0,0,0,0,0,79.55,0,0,1,1
0,0,90.65,0,0,0,0,0,1,1,0,6322.1,0,1,69,0
0,0,20.55,1,0,1,0,1,0,0,1,57.4,1,0,3,0
0,0,75.75,1,0,0,0,0,1,0,1,4284.65,0,0,56,0
1,0,110.0,1,0,1,0,0,1,1,1,7138.65,0,0,65,0
0,1,20.85,0,0,0,1,0,0,0,1,1539.75,1,0,71,0
1,0,80.35,1,1,0,0,0,0,0,0,1058.1,0,0,14,0
1,1,70.15,1,0,0,0,0,0,0,0,123.8,0,0,2,0
1,1,84.05,0,0,0,0,0,0,0,1,2781.85,0,0,32,1
0,1,67.45,0,0,0,0,0,0,1,0,2731.0,0,0,40,0
0,0,20.75,0,0,1,0,0,0,0,0,20.75,1,0,1,0
1,1,89.1,1,0,0,0,0,0,0,0,89.1,0,0,1,1
1,0,69.9,1,0,0,0,0,0,0,0,497.3,0,0,7,0
0,1,51.1,1,0,0,1,0,0,0,0,711.15,0,0,15,0
1,1,94.4,0,0,0,1,1,0,1,0,1607.2,0,0,17,1
1,1,78.25,1,0,0,0,0,0,0,0,1490.95,0,0,19,1
0,0,25.55,0,0,0,0,0,0,0,0,1898.1,1,1,71,0
0,0,60.0,0,0,0,1,1,1,1,0,3273.95,0,1,54,0
1,0,90.55,1,0,1,1,0,1,1,0,2929.75,0,0,31,0
1,1,76.4,0,0,0,0,0,0,1,0,838.7,0,0,11,0
1,1,84.95,1,1,0,0,0,0,0,0,1443.65,0,0,18,0
1,0,110.1,1,1,0,0,0,1,1,0,7746.7,0,1,72,0
1,0,99.65,1,1,1,0,0,0,0,0,6951.15,0,0,71,0
0,0,45.4,0,1,1,0,0,1,0,0,214.75,0,0,5,0
0,0,69.0,0,0,1,1,0,1,0,1,2669.45,0,0,38,0
0,0,48.65,1,0,0,0,1,1,0,0,235.2,0,0,5,0
0,1,44.15,1,1,0,0,0,0,0,0,92.65,0,0,2,1
0,0,59.85,0,1,0,0,0,0,1,0,3103.25,0,1,52,0
1,1,75.75,1,1,0,0,0,0,0,0,606.25,0,0,8,1
0,1,80.65,1,0,0,0,0,0,0,0,5330.2,0,1,68,0
0,0,20.55,1,0,1,1,1,0,0,1,1403.1,1,0,69,0
0,0,66.4,1,0,1,1,0,1,1,0,2727.8,0,0,42,0
1,0,100.2,1,0,0,0,0,1,0,0,5038.45,0,1,50,0
0,0,19.1,1,0,0,0,0,0,0,0,19.1,1,0,1,1
1,1,80.3,1,1,0,1,0,0,1,0,80.3,0,0,1,1
0,0,44.55,1,0,1,1,0,0,0,0,1462.6,0,0,33,0
0,0,20.35,0,0,0,0,0,0,0,0,150.6,1,0,7,0
1,1,91.8,1,0,0,1,1,0,1,0,5960.5,0,0,64,0
1,1,74.9,1,0,0,0,0,0,0,0,74.9,0,0,1,1
0,0,20.2,1,0,0,0,0,0,0,0,1192.3,1,1,59,0
0,1,50.35,0,0,0,1,0,0,0,0,314.55,0,0,6,0
0,0,18.8,0,0,0,0,0,0,0,0,56.0,1,0,3,0
0,0,20.45,0,0,1,1,0,0,0,0,330.8,1,0,15,0
0,1,64.75,1,0,0,1,1,0,0,1,877.35,0,0,13,0
1,0,98.7,1,0,1,0,0,0,0,0,2249.1,0,0,23,0
1,1,89.45,0,1,0,1,0,0,1,0,2807.65,0,0,31,0
0,1,58.75,1,0,0,0,0,1,1,1,1696.2,0,0,29,0
0,0,20.7,0,0,1,1,0,0,0,1,1032.05,1,0,49,0
1,0,85.6,1,0,0,1,0,0,0,0,4902.8,0,0,56,0
0,0,80.3,1,0,1,0,0,1,1,0,4995.35,0,1,63,0
0,0,79.8,0,0,1,1,0,1,0,0,5034.05,0,1,63,0
1,1,79.85,1,1,0,1,1,0,1,0,1857.75,0,0,24,0
0,0,54.1,0,1,1,1,0,1,0,1,1992.85,0,0,36,0
1,1,80.85,1,1,0,0,0,0,0,0,751.65,0,0,9,1
0,1,24.75,0,0,0,0,0,0,0,0,66.95,0,0,3,1
0,0,80.9,0,0,0,1,0,1,1,1,1714.95,0,0,21,0
0,0,24.5,0,0,0,1,1,0,0,1,343.6,1,0,13,0
0,0,20.15,1,0,0,1,1,0,0,0,20.15,1,0,1,0
0,0,20.05,0,0,0,1,1,0,0,1,520.1,1,0,25,0
0,0,19.6,1,0,0,1,1,0,0,0,1387.45,1,1,71,0
1,0,114.3,1,0,0,0,0,1,1,1,7383.7,0,0,66,0
1,1,100.3,1,0,0,0,0,0,1,1,4483.95,0,0,45,0
1,0,80.0,1,0,1,1,0,0,0,0,1706.45,0,0,22,0
0,0,20.85,1,0,0,1,0,0,0,1,1327.4,1,0,67,0
1,0,89.95,1,0,0,1,0,0,0,0,5974.3,0,1,68,0
0,0,20.0,0,0,0,1,1,0,0,0,0.0,1,1,0,0
1,0,90.85,1,1,1,0,0,0,0,0,4515.85,0,0,49,1
0,0,48.75,0,1,0,0,0,0,0,0,179.85,0,0,4,0
0,0,80.0,0,0,1,1,0,1,1,1,5040.2,0,0,63,0
1,0,79.7,0,0,0,1,0,0,0,0,165.0,0,0,2,1
0,0,20.35,1,0,0,0,0,0,0,1,422.7,1,0,21,0
0,0,57.55,0,0,0,1,1,1,1,0,3046.4,0,1,55,1
0,0,20.25,1,0,0,0,1,0,0,0,20.25,1,0,1,0
0,0,19.4,0,0,0,0,0,0,0,0,358.05,1,1,17,0
1,0,100.4,1,0,0,0,0,0,1,0,2936.25,0,0,30,0
0,0,57.95,1,0,0,1,1,1,1,0,1271.8,0,0,22,0
0,0,59.5,1,0,0,0,0,1,0,0,530.05,0,0,9,0
0,0,19.2,0,0,0,1,1,0,0,0,19.2,1,0,1,0
1,1,86.5,1,0,0,1,0,0,0,0,1808.7,0,0,21,1
0,1,59.55,0,0,0,0,0,1,0,0,1144.6,0,0,19,0
1,1,103.95,1,0,0,1,1,0,0,0,7446.9,0,0,69,1
0,1,25.1,1,1,0,0,0,0,0,0,25.1,0,0,1,1
1,0,103.95,1,0,0,1,0,1,1,0,7556.9,0,1,72,0
0,0,68.95,0,0,1,1,1,0,1,0,4858.7,0,1,70,0
1,0,103.1,1,0,0,0,0,1,1,0,6595.0,0,0,66,0
0,1,24.7,1,0,0,1,1,0,0,0,149.05,0,0,7,0
1,1,110.2,1,1,0,1,1,1,1,0,4972.1,0,0,46,0
0,0,48.95,1,0,1,0,0,1,1,0,1880.85,0,0,39,1
0,0,62.45,0,0,0,1,1,0,0,0,2045.55,0,0,32,0
1,1,89.55,1,0,0,0,0,0,0,0,2187.15,0,0,24,0
1,0,83.55,1,0,1,1,1,0,0,0,477.55,0,0,6,1
0,0,78.9,1,0,1,0,0,1,1,0,2976.95,0,0,37,0
0,0,20.35,0,0,0,0,1,0,0,0,178.7,1,0,8,0
0,0,71.45,1,0,0,1,1,0,1,0,5025.85,0,1,72,0
0,0,46.35,0,1,1,1,0,1,1,0,3353.4,0,1,71,0
1,0,94.65,1,0,0,1,0,0,0,0,1461.15,0,0,16,0
0,0,49.9,1,0,0,1,0,1,1,0,2782.4,0,0,57,0
0,0,25.45,0,0,0,0,0,0,0,1,1699.15,1,0,66,0
1,1,89.15,1,1,0,0,0,0,0,0,1496.9,0,0,17,1
0,0,20.75,0,0,0,0,1,0,0,0,452.2,1,0,21,0
0,0,66.1,1,0,1,1,0,0,1,0,4428.45,0,1,66,0
0,0,75.4,1,0,0,1,0,0,0,0,1322.55,0,0,17,0
1,0,70.45,1,0,0,0,1,0,0,0,70.45,0,0,1,1
0,0,60.3,0,0,1,1,0,0,1,1,3563.8,0,0,58,1
0,0,21.05,0,0,1,1,1,0,0,0,139.75,1,0,8,0
0,0,69.35,0,0,1,0,0,1,1,1,1927.3,0,0,27,0
1,0,88.85,0,0,0,1,0,0,0,0,3000.25,0,0,34,0
1,0,97.0,1,0,0,0,0,0,0,1,3021.3,0,0,30,0
0,0,66.4,1,0,1,0,0,0,0,0,2245.4,0,0,33,0
0,1,24.75,0,0,0,0,1,0,0,0,24.75,0,0,1,1
0,0,69.2,0,0,0,1,1,0,1,0,944.65,0,0,14,0
1,0,79.5,1,0,1,0,1,1,0,1,1264.2,0,0,16,0
1,0,100.65,0,0,1,0,0,1,0,0,4917.75,0,1,49,0
1,1,103.3,0,0,0,1,1,1,0,0,2012.7,0,0,19,1
0,0,79.7,0,0,0,1,1,1,1,0,5743.3,0,1,70,0
0,0,61.4,0,0,0,1,1,1,1,0,1864.65,0,0,32,0
1,1,69.8,1,0,0,0,0,0,0,0,1221.65,0,0,18,0
0,0,40.55,1,0,0,0,0,1,1,0,1390.85,0,1,37,0
1,1,75.65,1,0,0,0,0,0,0,0,302.35,0,0,4,0
1,1,90.7,0,0,0,1,0,0,1,0,1374.9,0,0,16,0
1,0,80.5,1,0,0,1,0,0,0,0,1336.9,0,0,17,0
0,1,60.6,1,0,0,0,1,0,1,0,1297.8,0,0,19,0
1,0,101.15,0,0,1,1,0,0,0,0,6067.4,0,1,60,0
0,0,24.95,1,0,0,1,1,0,0,0,1222.25,1,1,51,0
0,0,20.3,1,0,1,1,1,0,0,0,487.95,1,1,28,0
0,1,60.0,1,0,0,0,0,0,0,0,2548.55,0,1,43,0
0,1,20.25,0,0,0,1,0,0,0,0,835.5,1,1,42,0
1,1,78.5,1,0,0,0,0,0,0,0,242.05,0,0,3,1
0,0,44.75,0,0,0,0,0,0,0,0,44.75,0,0,1,0
0,0,19.85,0,0,0,0,0,0,0,0,63.75,1,0,3,1
1,0,98.0,0,0,1,0,0,0,1,0,6218.45,0,1,63,0
1,1,79.9,1,1,0,0,0,0,0,0,260.9,0,0,3,1
1,1,107.7,1,0,0,1,0,1,1,0,7320.9,0,0,68,0
1,1,99.7,1,1,0,0,0,0,0,0,2967.35,0,0,30,1
1,1,104.7,0,0,0,0,0,0,0,0,6333.8,0,1,60,0
0,0,58.6,1,0,1,0,0,1,0,0,939.7,0,0,15,1
1,0,93.9,1,1,0,0,0,0,0,0,4200.25,0,0,45,0
0,0,86.45,0,0,1,1,0,1,1,0,5950.2,0,1,70,0
1,1,98.5,1,0,0,1,0,0,0,0,1037.75,0,0,10,1
0,0,19.4,0,0,0,0,0,0,0,0,93.4,1,0,4,0
0,0,50.45,1,0,0,0,0,0,0,0,50.45,0,0,1,1
0,0,24.95,1,0,1,1,0,0,0,0,1614.9,1,1,68,0
1,0,75.0,0,0,0,1,1,0,1,0,1573.95,0,0,22,0
1,1,94.65,1,0,0,1,1,0,0,0,3624.3,0,0,38,1
1,0,100.25,1,0,1,0,0,0,0,0,100.25,0,0,1,1
1,1,78.2,0,0,0,1,0,1,0,0,1468.75,0,0,18,0
1,1,94.2,1,0,0,0,0,1,0,0,2607.6,0,0,29,0
1,1,88.45,1,0,0,0,0,0,0,0,1422.1,0,0,16,1
1,1,69.85,1,0,0,0,0,0,0,0,69.85,0,0,1,1
1,0,81.7,0,0,0,0,0,0,1,0,858.6,0,0,12,1
0,1,50.05,1,0,0,0,0,0,0,1,1523.4,0,0,31,0
1,1,79.9,1,0,0,0,0,0,0,0,324.3,0,0,4,1
0,0,69.55,1,0,0,1,0,1,0,1,3435.6,0,0,48,0
0,0,25.4,1,0,1,0,0,0,0,0,399.6,1,0,15,1
